TestCase,ExecutionTime,Passed
org.jfree.data.time.junit.FixedMillisecondTests.testImmutability,1,true
org.jfree.chart.labels.junit.BubbleXYItemLabelGeneratorTests.testCloning,1,true
org.jfree.chart.axis.junit.ModuloAxisTests.testHashCode,0,true
org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests.testSerialization,3,true
org.jfree.chart.title.junit.TextTitleTests.testSerialization,1,true
org.jfree.data.time.junit.SecondTests.testGetLastMillisecond,1,true
org.jfree.chart.labels.junit.BubbleXYItemLabelGeneratorTests.testGenerateLabel,0,true
org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testGetLegendItemSeriesIndex,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testRemoveRangeMarker,1,true
org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testPublicCloneable,0,true
org.jfree.data.xy.junit.VectorSeriesTests.testIndexOf,1,true
org.jfree.data.category.junit.SlidingCategoryDatasetTests.testGetRowIndex,0,true
org.jfree.data.junit.DataUtilitiesTests.testClone,2,true
org.jfree.chart.labels.junit.StandardCategoryItemLabelGeneratorTests.testGenerateLabel,1,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetRowCount,0,true
org.jfree.chart.annotations.junit.XYBoxAnnotationTests.testSerialization,2,true
org.jfree.chart.axis.junit.DateAxisTests.testBug2201869,1,true
org.jfree.chart.annotations.junit.CategoryLineAnnotationTests.testSerialization,1,true
org.jfree.data.category.junit.SlidingCategoryDatasetTests.testGetColumnKeys,1,true
org.jfree.data.time.junit.FixedMillisecondTests.testNotCloneable,0,true
org.jfree.data.time.junit.SimpleTimePeriodTests.testSerialization,1,true
org.jfree.data.junit.KeyedObjectsTests.testSortByKeyDescending,1,true
org.jfree.chart.axis.junit.SegmentedTimelineTests2.test3,1,true
org.jfree.data.time.junit.DateRangeTests.testSerialization,1,true
org.jfree.chart.labels.junit.StandardPieToolTipGeneratorTests.testCloning,1,true
org.jfree.chart.annotations.junit.XYDrawableAnnotationTests.testEquals,1,true
org.jfree.chart.entity.junit.TickLabelEntityTests.testCloning,0,true
org.jfree.chart.renderer.category.junit.ScatterRendererTests.testPublicCloneable,0,true
org.jfree.data.xy.junit.YIntervalSeriesTests.testSetMaximumItemCount2,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList1b,0,true
org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCreateStackedValueList2,1,true
org.jfree.chart.axis.junit.NumberTickUnitTests.testCloning,0,true
org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange4,1,true
org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationHorizontal,8,true
org.jfree.chart.util.junit.SerialUtilitiesTests.testAttributedStringSerialization1,1,true
org.jfree.data.time.ohlc.junit.OHLCItemTests.testEquals,1,true
org.jfree.chart.annotations.junit.XYPolygonAnnotationTests.testHashCode,0,true
org.jfree.chart.plot.junit.XYPlotTests.testSetRenderer,1,true
org.jfree.data.time.junit.WeekTests.testNotCloneable,0,true
org.jfree.data.time.junit.DayTests.testGetFirstMillisecond,1,true
org.jfree.data.statistics.junit.RegressionTests.testOLSRegression1b,0,true
org.jfree.data.time.junit.MillisecondTests.testNext,2,true
org.jfree.data.time.junit.TimeSeriesTests.testGetMinY,1,true
org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testGetLegendItemSeriesIndex,3,true
org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests.testRemoveSubplot,2,true
org.jfree.data.junit.DefaultKeyedValues2DTests.testGetColumnKey,0,true
org.jfree.chart.urls.junit.CustomCategoryURLGeneratorTests.testPublicCloneable,0,true
org.jfree.data.junit.ComparableObjectItemTests.testEquals,1,true
org.jfree.chart.renderer.category.junit.GanttRendererTests.testHashcode,1,true
org.jfree.chart.plot.dial.junit.AbstractDialLayerTests.testCloning,1,true
org.jfree.chart.annotations.junit.CategoryTextAnnotationTests.testEquals,1,true
org.jfree.data.category.junit.DefaultCategoryDatasetTests.testRemoveRow,1,true
org.jfree.chart.util.junit.StrokeListTests.testEquals,0,true
org.jfree.chart.util.junit.LogFormatTests.testCloning,0,true
org.jfree.data.time.junit.DayTests.testEqualsSelf,0,true
org.jfree.chart.junit.JFreeChartTests.testLegendEvents,2,true
org.jfree.chart.plot.junit.MeterPlotTests.testEquals,1,true
org.jfree.data.xy.junit.XYSeriesTests.testSetMaximumItemCount2,1,true
org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests.testSerialization,1,true
org.jfree.data.xy.junit.XYIntervalSeriesTests.testSerialization,2,true
org.jfree.data.general.junit.DefaultHeatMapDatasetTests.testEquals,2,true
org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testRemoveSubplot,2,true
org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testHashcode,1,true
org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testPublicCloneable,0,true
org.jfree.chart.util.junit.SerialUtilitiesTests.testTexturePaintSerialization,1,true
org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testPublicCloneable,0,true
org.jfree.data.time.junit.SecondTests.testGetLastMillisecondWithCalendar,1,true
org.jfree.data.xy.junit.DefaultIntervalXYDatasetTests.testCloning2,1,true
org.jfree.chart.needle.junit.PlumNeedleTests.testSerialization,1,true
org.jfree.data.junit.RangeTests.testConstrain,1,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testEquals,1,true
org.jfree.chart.util.junit.HashUtilitiesTests.testHashCodeForDoubleArray,0,true
org.jfree.chart.junit.PieChartTests.testReplaceDatasetOnPieChart,1,true
org.jfree.data.time.junit.MonthTests.testNext,1,true
org.jfree.chart.renderer.category.junit.CategoryStepRendererTests.testSerialization,2,true
org.jfree.chart.urls.junit.CustomCategoryURLGeneratorTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.CandlestickRendererTests.testFindRangeBounds,0,true
org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testCloning,0,true
org.jfree.data.time.junit.HourTests.testEquals,1,true
org.jfree.data.xy.junit.XYSeriesTests.testSetMaximumItemCount,1,true
org.jfree.chart.renderer.category.junit.StackedAreaRendererTests.testSerialization,1,true
org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testEquals,5,true
org.jfree.data.time.junit.QuarterTests.testDateConstructor1,1,true
org.jfree.chart.title.junit.PaintScaleLegendTests.testSerialization,2,true
org.jfree.data.statistics.junit.SimpleHistogramBinTests.testOverlapsWidth,0,true
org.jfree.chart.renderer.xy.junit.StandardXYBarPainterTests.testHashcode,0,true
org.jfree.data.time.junit.MonthTests.testGetFirstMillisecondWithTimeZone,1,true
org.jfree.data.time.junit.MonthTests.testDateConstructor1,0,true
org.jfree.chart.renderer.xy.junit.VectorRendererTests.testPublicCloneable,0,true
org.jfree.chart.plot.junit.PlotRenderingInfoTests.testSerialization,1,true
org.jfree.data.xy.junit.XYSeriesCollectionTests.test1170825,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testBug2817504,1,true
org.jfree.chart.plot.junit.XYPlotTests.testGetDomainAxisForDataset,2,true
org.jfree.chart.axis.junit.PeriodAxisTests.test1932146,1,true
org.jfree.chart.labels.junit.IntervalCategoryToolTipGeneratorTests.testPublicCloneable,0,true
org.jfree.data.junit.DefaultKeyedValuesTests.testSortByValueAscending,2,true
org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testPublicCloneable,0,true
org.jfree.data.xy.junit.XYSeriesTests.testAddOrUpdate,1,true
org.jfree.data.time.junit.MillisecondTests.testNotCloneable,1,true
org.jfree.data.statistics.junit.SimpleHistogramDatasetTests.testSerialization,1,true
org.jfree.chart.junit.JFreeChartTests.testSerialization2,52,true
org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetCategoryIndex,0,true
org.jfree.data.time.junit.HourTests.testGetEnd,1,true
org.jfree.chart.renderer.category.junit.IntervalBarRendererTests.testCloning,1,true
org.jfree.data.statistics.junit.RegressionTests.testOLSRegression2a,0,true
org.jfree.data.time.junit.MinuteTests.testGetLastMillisecond,2,true
org.jfree.data.xy.junit.DefaultIntervalXYDatasetTests.testIndexOf,1,true
org.jfree.chart.renderer.category.junit.BarRendererTests.testGetLegendItemSeriesIndex,1,true
org.jfree.data.time.junit.HourTests.testDateConstructor2,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testCloning2,1,true
org.jfree.chart.axis.junit.ExtendedCategoryAxisTests.testCloning,0,true
org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests.testEquals,1,true
org.jfree.data.xy.junit.VectorSeriesCollectionTests.testEquals,2,true
org.jfree.chart.annotations.junit.XYPointerAnnotationTests.testSerialization,2,true
org.jfree.chart.title.junit.CompositeTitleTests.testConstructor,0,true
org.jfree.data.xy.junit.XYSeriesCollectionTests.testPublicCloneable,1,true
org.jfree.data.statistics.junit.BoxAndWhiskerItemTests.testSerialization,2,true
org.jfree.data.time.junit.MinuteTests.testDateConstructor1,1,true
org.jfree.chart.annotations.junit.XYTitleAnnotationTests.testSerialization,2,true
org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testFindRangeBounds,1,true
org.jfree.chart.junit.XYLineChartTests.testReplaceDataset,2,true
org.jfree.chart.junit.ChartPanelTests.test2502355_zoomInDomain,7,true
org.jfree.data.xy.junit.MatrixSeriesCollectionTests.testSerialization,8,false
org.jfree.chart.junit.JFreeChartTests.testTitleChangeEvent,2,true
org.jfree.chart.util.junit.ShapeListTests.testCloning,1,true
org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests.testGetLegendItemSeriesIndex,2,true
org.jfree.chart.plot.dial.junit.ArcDialFrameTests.testSerialization,1,true
org.jfree.chart.plot.dial.junit.DialBackgroundTests.testSerialization,1,true
org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests.testCloning_LegendItemURLGenerator,1,true
org.jfree.data.time.junit.TimeSeriesTests.testRemoveAgedItems2,2,true
org.jfree.data.time.junit.QuarterTests.testGetLastMillisecondWithCalendar,1,true
org.jfree.data.time.junit.DayTests.testGetLastMillisecond,1,true
org.jfree.chart.junit.ChartPanelTests.testGetListeners,6,true
org.jfree.data.xy.junit.XIntervalSeriesTests.testGetXHighValue,1,true
org.jfree.chart.renderer.xy.junit.HighLowRendererTests.testPublicCloneable,0,true
org.jfree.data.xy.junit.DefaultIntervalXYDatasetTests.testGetStartYValue,1,true
org.jfree.chart.labels.junit.StandardCategoryItemLabelGeneratorTests.testHashCode,1,true
org.jfree.chart.plot.junit.CategoryPlotTests.testGetDomainAxisForDataset,1,true
